id,url,path,project_names,category
6648,http://www.newswire.ca/en/releases/archive/May2024/29/c7779.html,articles/May202429c7779.html,,resource
6649,http://www.newswire.ca/en/releases/archive/May2024/29/c6040.html,articles/May202429c6040.html,,resource
6650,http://www.newswire.ca/en/releases/archive/May2024/29/c6369.html,articles/May202429c6369.html,,
6651,http://www.newswire.ca/en/releases/archive/May2024/29/c2857.html,articles/May202429c2857.html,,resource
6652,http://www.newswire.ca/en/releases/archive/May2024/29/c0293.html,articles/May202429c0293.html,,
6653,http://www.newswire.ca/en/releases/archive/May2024/29/c9915.html,articles/May202429c9915.html,,
6654,http://www.newswire.ca/en/releases/archive/May2024/29/c7601.html,articles/May202429c7601.html,,
6655,http://www.newswire.ca/en/releases/archive/May2024/29/c3708.html,articles/May202429c3708.html,,
6656,http://www.newswire.ca/en/releases/archive/May2024/29/c7499.html,articles/May202429c7499.html,,
6657,http://www.newswire.ca/en/releases/archive/May2024/29/c5042.html,articles/May202429c5042.html,,
6658,http://www.newswire.ca/en/releases/archive/May2024/29/c6301.html,articles/May202429c6301.html,,resource
6659,http://www.newswire.ca/en/releases/archive/May2024/29/c5227.html,articles/May202429c5227.html,,resource
6660,http://www.newswire.ca/en/releases/archive/May2024/29/c6114.html,articles/May202429c6114.html,,resource
6661,http://www.newswire.ca/en/releases/archive/May2024/29/c2321.html,articles/May202429c2321.html,,
6662,http://www.newswire.ca/en/releases/archive/May2024/29/c7335.html,articles/May202429c7335.html,,resource
6663,http://www.newswire.ca/en/releases/archive/May2024/29/c2530.html,articles/May202429c2530.html,,
6664,http://www.newswire.ca/en/releases/archive/May2024/29/c6618.html,articles/May202429c6618.html,,
6665,http://www.newswire.ca/en/releases/archive/May2024/29/c9664.html,articles/May202429c9664.html,,resource
6666,http://www.newswire.ca/en/releases/archive/May2024/29/c1352.html,articles/May202429c1352.html,,resource
6667,http://www.newswire.ca/en/releases/archive/May2024/29/c8896.html,articles/May202429c8896.html,,resource
6668,http://www.newswire.ca/en/releases/archive/May2024/29/c6972.html,articles/May202429c6972.html,,
6669,http://www.newswire.ca/en/releases/archive/May2024/29/c8222.html,articles/May202429c8222.html,,
6670,http://www.newswire.ca/en/releases/archive/May2024/28/c7700.html,articles/May202428c7700.html,,
6671,http://www.newswire.ca/en/releases/archive/May2024/28/c3249.html,articles/May202428c3249.html,,
6672,http://www.newswire.ca/en/releases/archive/May2024/28/c7247.html,articles/May202428c7247.html,,
6673,http://www.newswire.ca/en/releases/archive/May2024/28/c7737.html,articles/May202428c7737.html,,
6674,http://www.newswire.ca/en/releases/archive/May2024/28/c6020.html,articles/May202428c6020.html,,resource
6675,http://www.newswire.ca/en/releases/archive/May2024/28/c1678.html,articles/May202428c1678.html,,
6676,http://www.newswire.ca/en/releases/archive/May2024/28/c8398.html,articles/May202428c8398.html,,
6677,http://www.newswire.ca/en/releases/archive/May2024/28/c4001.html,articles/May202428c4001.html,,
6678,http://www.newswire.ca/en/releases/archive/May2024/28/c5942.html,articles/May202428c5942.html,,
6679,http://www.newswire.ca/en/releases/archive/May2024/28/c1474.html,articles/May202428c1474.html,,
6680,http://www.newswire.ca/en/releases/archive/May2024/28/c9192.html,articles/May202428c9192.html,,
6681,http://www.newswire.ca/en/releases/archive/May2024/28/c7013.html,articles/May202428c7013.html,,
6682,http://www.newswire.ca/en/releases/archive/May2024/28/c4019.html,articles/May202428c4019.html,,
6683,http://www.newswire.ca/en/releases/archive/May2024/28/c0034.html,articles/May202428c0034.html,,
6684,http://www.newswire.ca/en/releases/archive/May2024/28/c1219.html,articles/May202428c1219.html,,
6685,http://www.newswire.ca/en/releases/archive/May2024/28/c5621.html,articles/May202428c5621.html,,
6686,http://www.newswire.ca/en/releases/archive/May2024/28/c0291.html,articles/May202428c0291.html,,resource
6687,http://www.newswire.ca/en/releases/archive/May2024/28/c0729.html,articles/May202428c0729.html,,resource
6688,http://www.newswire.ca/en/releases/archive/May2024/28/c7745.html,articles/May202428c7745.html,,resource
6689,http://www.newswire.ca/en/releases/archive/May2024/27/c8752.html,articles/May202427c8752.html,,
6690,http://www.newswire.ca/en/releases/archive/May2024/27/c1613.html,articles/May202427c1613.html,,
6691,http://www.newswire.ca/en/releases/archive/May2024/27/c6407.html,articles/May202427c6407.html,,resource
6692,http://www.newswire.ca/en/releases/archive/May2024/27/c7012.html,articles/May202427c7012.html,,resource
6693,http://www.newswire.ca/en/releases/archive/May2024/27/c8226.html,articles/May202427c8226.html,,resource
6694,http://www.newswire.ca/en/releases/archive/May2024/27/c2707.html,articles/May202427c2707.html,,
6695,http://www.newswire.ca/en/releases/archive/May2024/27/c3347.html,articles/May202427c3347.html,,resource
6696,http://www.newswire.ca/en/releases/archive/May2024/27/c4753.html,articles/May202427c4753.html,,resource
6697,http://www.newswire.ca/en/releases/archive/May2024/27/c2608.html,articles/May202427c2608.html,,
6698,http://www.newswire.ca/en/releases/archive/May2024/27/c4878.html,articles/May202427c4878.html,,
6699,http://www.newswire.ca/en/releases/archive/May2024/24/c0935.html,articles/May202424c0935.html,,
6700,http://www.newswire.ca/en/releases/archive/May2024/24/c1585.html,articles/May202424c1585.html,,
6701,http://www.newswire.ca/en/releases/archive/May2024/24/c0604.html,articles/May202424c0604.html,,
6702,http://www.newswire.ca/en/releases/archive/May2024/23/c0907.html,articles/May202423c0907.html,,
6703,http://www.newswire.ca/en/releases/archive/May2024/23/c4895.html,articles/May202423c4895.html,,
6704,http://www.newswire.ca/en/releases/archive/May2024/23/c1249.html,articles/May202423c1249.html,,
6705,http://www.newswire.ca/en/releases/archive/May2024/23/c0515.html,articles/May202423c0515.html,,
6706,http://www.newswire.ca/en/releases/archive/May2024/23/c8639.html,articles/May202423c8639.html,,resource
6707,http://www.newswire.ca/en/releases/archive/May2024/23/c5307.html,articles/May202423c5307.html,,resource
6708,http://www.newswire.ca/en/releases/archive/May2024/23/c8855.html,articles/May202423c8855.html,,
6709,http://www.newswire.ca/en/releases/archive/May2024/23/c1163.html,articles/May202423c1163.html,,
6710,http://www.newswire.ca/en/releases/archive/May2024/23/c0454.html,articles/May202423c0454.html,,
6711,http://www.newswire.ca/en/releases/archive/May2024/23/c4930.html,articles/May202423c4930.html,,
6712,http://www.newswire.ca/en/releases/archive/May2024/23/c9073.html,articles/May202423c9073.html,,
6713,http://www.newswire.ca/en/releases/archive/May2024/23/c1379.html,articles/May202423c1379.html,,resource
6714,http://www.newswire.ca/en/releases/archive/May2024/23/c1378.html,articles/May202423c1378.html,,resource
6715,http://www.newswire.ca/en/releases/archive/May2024/23/c4081.html,articles/May202423c4081.html,,resource
6716,http://www.newswire.ca/en/releases/archive/May2024/23/c0803.html,articles/May202423c0803.html,,resource
6717,http://www.newswire.ca/en/releases/archive/May2024/23/c3860.html,articles/May202423c3860.html,,resource
6718,http://www.newswire.ca/en/releases/archive/May2024/23/c1551.html,articles/May202423c1551.html,,
6719,http://www.newswire.ca/en/releases/archive/May2024/22/c8931.html,articles/May202422c8931.html,,
6720,http://www.newswire.ca/en/releases/archive/May2024/22/c7326.html,articles/May202422c7326.html,,
6721,http://www.newswire.ca/en/releases/archive/May2024/22/c8071.html,articles/May202422c8071.html,,
6722,http://www.newswire.ca/en/releases/archive/May2024/22/c5129.html,articles/May202422c5129.html,,
6723,http://www.newswire.ca/en/releases/archive/May2024/22/c7961.html,articles/May202422c7961.html,,resource
6724,http://www.newswire.ca/en/releases/archive/May2024/22/c1027.html,articles/May202422c1027.html,,
6725,http://www.newswire.ca/en/releases/archive/May2024/22/c8095.html,articles/May202422c8095.html,,resource
6726,http://www.newswire.ca/en/releases/archive/May2024/22/c9993.html,articles/May202422c9993.html,,
6727,http://www.newswire.ca/en/releases/archive/May2024/22/c3928.html,articles/May202422c3928.html,,resource
6728,http://www.newswire.ca/en/releases/archive/May2024/22/c5990.html,articles/May202422c5990.html,,resource
6729,http://www.newswire.ca/en/releases/archive/May2024/22/c0860.html,articles/May202422c0860.html,,
6730,http://www.newswire.ca/en/releases/archive/May2024/22/c7439.html,articles/May202422c7439.html,,
6731,http://www.newswire.ca/en/releases/archive/May2024/22/c7707.html,articles/May202422c7707.html,,resource
6732,http://www.newswire.ca/en/releases/archive/May2024/22/c3972.html,articles/May202422c3972.html,,resource
6733,http://www.newswire.ca/en/releases/archive/May2024/22/c1972.html,articles/May202422c1972.html,,resource
6734,http://www.newswire.ca/en/releases/archive/May2024/22/c0132.html,articles/May202422c0132.html,,resource
6735,http://www.newswire.ca/en/releases/archive/May2024/22/c9531.html,articles/May202422c9531.html,,
6736,http://www.newswire.ca/en/releases/archive/May2024/21/c9396.html,articles/May202421c9396.html,,
6737,http://www.newswire.ca/en/releases/archive/May2024/21/c8150.html,articles/May202421c8150.html,,
6738,http://www.newswire.ca/en/releases/archive/May2024/21/c5047.html,articles/May202421c5047.html,,
6739,http://www.newswire.ca/en/releases/archive/May2024/21/c7176.html,articles/May202421c7176.html,,
6740,http://www.newswire.ca/en/releases/archive/May2024/21/c0302.html,articles/May202421c0302.html,,
6741,http://www.newswire.ca/en/releases/archive/May2024/21/c2233.html,articles/May202421c2233.html,,resource
6742,http://www.newswire.ca/en/releases/archive/May2024/21/c4394.html,articles/May202421c4394.html,,resource
6743,http://www.newswire.ca/en/releases/archive/May2024/21/c9524.html,articles/May202421c9524.html,,
6744,http://www.newswire.ca/en/releases/archive/May2024/21/c8788.html,articles/May202421c8788.html,,resource
6745,http://www.newswire.ca/en/releases/archive/May2024/21/c2461.html,articles/May202421c2461.html,,
6746,http://www.newswire.ca/en/releases/archive/May2024/21/c0796.html,articles/May202421c0796.html,,
6747,http://www.newswire.ca/en/releases/archive/May2024/21/c1608.html,articles/May202421c1608.html,,
6748,http://www.newswire.ca/en/releases/archive/May2024/21/c4962.html,articles/May202421c4962.html,,
6749,http://www.newswire.ca/en/releases/archive/May2024/21/c3934.html,articles/May202421c3934.html,,resource
6750,http://www.newswire.ca/en/releases/archive/May2024/20/c5381.html,articles/May202420c5381.html,,
6751,http://www.newswire.ca/en/releases/archive/May2024/20/c2333.html,articles/May202420c2333.html,,resource
6752,http://www.newswire.ca/en/releases/archive/May2024/20/c8059.html,articles/May202420c8059.html,,
6753,http://www.newswire.ca/en/releases/archive/May2024/20/c5888.html,articles/May202420c5888.html,,
6754,http://www.newswire.ca/en/releases/archive/May2024/17/c1823.html,articles/May202417c1823.html,,resource
6755,http://www.newswire.ca/en/releases/archive/May2024/17/c0467.html,articles/May202417c0467.html,,
6756,http://www.newswire.ca/en/releases/archive/May2024/17/c0880.html,articles/May202417c0880.html,,
6757,http://www.newswire.ca/en/releases/archive/May2024/17/c3689.html,articles/May202417c3689.html,,resource
6758,http://www.newswire.ca/en/releases/archive/May2024/17/c4199.html,articles/May202417c4199.html,,
6759,http://www.newswire.ca/en/releases/archive/May2024/17/c6524.html,articles/May202417c6524.html,,
6760,http://www.newswire.ca/en/releases/archive/May2024/16/c6774.html,articles/May202416c6774.html,,
6761,http://www.newswire.ca/en/releases/archive/May2024/16/c1676.html,articles/May202416c1676.html,,resource
6762,http://www.newswire.ca/en/releases/archive/May2024/16/c4720.html,articles/May202416c4720.html,,resource
6763,http://www.newswire.ca/en/releases/archive/May2024/16/c8914.html,articles/May202416c8914.html,,
6764,http://www.newswire.ca/en/releases/archive/May2024/16/c3038.html,articles/May202416c3038.html,,
6765,http://www.newswire.ca/en/releases/archive/May2024/16/c7022.html,articles/May202416c7022.html,,
6766,http://www.newswire.ca/en/releases/archive/May2024/16/c8355.html,articles/May202416c8355.html,,resource
6767,http://www.newswire.ca/en/releases/archive/May2024/16/c1563.html,articles/May202416c1563.html,,resource
6768,http://www.newswire.ca/en/releases/archive/May2024/16/c2998.html,articles/May202416c2998.html,,resource
6769,http://www.newswire.ca/en/releases/archive/May2024/16/c6341.html,articles/May202416c6341.html,,
6770,http://www.newswire.ca/en/releases/archive/May2024/16/c6620.html,articles/May202416c6620.html,,
6771,http://www.newswire.ca/en/releases/archive/May2024/16/c2302.html,articles/May202416c2302.html,,
6772,http://www.newswire.ca/en/releases/archive/May2024/16/c7918.html,articles/May202416c7918.html,,
6773,http://www.newswire.ca/en/releases/archive/May2024/16/c3066.html,articles/May202416c3066.html,,
6774,http://www.newswire.ca/en/releases/archive/May2024/16/c6586.html,articles/May202416c6586.html,,
6775,http://www.newswire.ca/en/releases/archive/May2024/16/c3040.html,articles/May202416c3040.html,,
6776,http://www.newswire.ca/en/releases/archive/May2024/16/c9267.html,articles/May202416c9267.html,,resource
6777,http://www.newswire.ca/en/releases/archive/May2024/16/c2121.html,articles/May202416c2121.html,,
6778,http://www.newswire.ca/en/releases/archive/May2024/16/c2577.html,articles/May202416c2577.html,,resource
6779,http://www.newswire.ca/en/releases/archive/May2024/16/c4033.html,articles/May202416c4033.html,,
6780,http://www.newswire.ca/en/releases/archive/May2024/16/c6664.html,articles/May202416c6664.html,,resource
6781,http://www.newswire.ca/en/releases/archive/May2024/16/c4422.html,articles/May202416c4422.html,,resource
6782,http://www.newswire.ca/en/releases/archive/May2024/16/c6732.html,articles/May202416c6732.html,,
6783,http://www.newswire.ca/en/releases/archive/May2024/16/c2314.html,articles/May202416c2314.html,,resource
6784,http://www.newswire.ca/en/releases/archive/May2024/16/c9615.html,articles/May202416c9615.html,,resource
6785,http://www.newswire.ca/en/releases/archive/May2024/16/c4189.html,articles/May202416c4189.html,,
6786,http://www.newswire.ca/en/releases/archive/May2024/16/c0491.html,articles/May202416c0491.html,,
6787,http://www.newswire.ca/en/releases/archive/May2024/15/c4488.html,articles/May202415c4488.html,,resource
6788,http://www.newswire.ca/en/releases/archive/May2024/15/c1890.html,articles/May202415c1890.html,,resource
6789,http://www.newswire.ca/en/releases/archive/May2024/15/c1595.html,articles/May202415c1595.html,,resource
6790,http://www.newswire.ca/en/releases/archive/May2024/15/c9040.html,articles/May202415c9040.html,,resource
6791,http://www.newswire.ca/en/releases/archive/May2024/15/c5468.html,articles/May202415c5468.html,,resource
6792,http://www.newswire.ca/en/releases/archive/May2024/15/c4892.html,articles/May202415c4892.html,,resource
6793,http://www.newswire.ca/en/releases/archive/May2024/15/c7402.html,articles/May202415c7402.html,,
6794,http://www.newswire.ca/en/releases/archive/May2024/15/c2820.html,articles/May202415c2820.html,,
6795,http://www.newswire.ca/en/releases/archive/May2024/15/c7097.html,articles/May202415c7097.html,,
6796,http://www.newswire.ca/en/releases/archive/May2024/15/c5009.html,articles/May202415c5009.html,,
6797,http://www.newswire.ca/en/releases/archive/May2024/15/c7512.html,articles/May202415c7512.html,,resource
6798,http://www.newswire.ca/en/releases/archive/May2024/15/c7182.html,articles/May202415c7182.html,,resource
6799,http://www.newswire.ca/en/releases/archive/May2024/15/c3380.html,articles/May202415c3380.html,,
6800,http://www.newswire.ca/en/releases/archive/May2024/15/c1513.html,articles/May202415c1513.html,,resource
6801,http://www.newswire.ca/en/releases/archive/May2024/15/c4915.html,articles/May202415c4915.html,,
6802,http://www.newswire.ca/en/releases/archive/May2024/15/c8012.html,articles/May202415c8012.html,,resource
6803,http://www.newswire.ca/en/releases/archive/May2024/15/c1336.html,articles/May202415c1336.html,,resource
6804,http://www.newswire.ca/en/releases/archive/May2024/15/c5417.html,articles/May202415c5417.html,,resource
6805,http://www.newswire.ca/en/releases/archive/May2024/14/c2540.html,articles/May202414c2540.html,,
6806,http://www.newswire.ca/en/releases/archive/May2024/14/c6612.html,articles/May202414c6612.html,,resource
6807,http://www.newswire.ca/en/releases/archive/May2024/14/c7561.html,articles/May202414c7561.html,,resource
6808,http://www.newswire.ca/en/releases/archive/May2024/14/c9679.html,articles/May202414c9679.html,,resource
6809,http://www.newswire.ca/en/releases/archive/May2024/14/c2745.html,articles/May202414c2745.html,,resource
6810,http://www.newswire.ca/en/releases/archive/May2024/14/c7135.html,articles/May202414c7135.html,,resource
6811,http://www.newswire.ca/en/releases/archive/May2024/14/c2739.html,articles/May202414c2739.html,,
6812,http://www.newswire.ca/en/releases/archive/May2024/14/c0138.html,articles/May202414c0138.html,,resource
6813,http://www.newswire.ca/en/releases/archive/May2024/14/c5445.html,articles/May202414c5445.html,,resource
6814,http://www.newswire.ca/en/releases/archive/May2024/14/c4076.html,articles/May202414c4076.html,,
6815,http://www.newswire.ca/en/releases/archive/May2024/14/c3407.html,articles/May202414c3407.html,,
6816,http://www.newswire.ca/en/releases/archive/May2024/14/c4451.html,articles/May202414c4451.html,,
6817,http://www.newswire.ca/en/releases/archive/May2024/14/c8249.html,articles/May202414c8249.html,,
6818,http://www.newswire.ca/en/releases/archive/May2024/14/c8616.html,articles/May202414c8616.html,,resource
6819,http://www.newswire.ca/en/releases/archive/May2024/14/c1587.html,articles/May202414c1587.html,,resource
6820,http://www.newswire.ca/en/releases/archive/May2024/14/c8949.html,articles/May202414c8949.html,,
6821,http://www.newswire.ca/en/releases/archive/May2024/14/c7309.html,articles/May202414c7309.html,,
6822,http://www.newswire.ca/en/releases/archive/May2024/13/c9370.html,articles/May202413c9370.html,,
6823,http://www.newswire.ca/en/releases/archive/May2024/13/c7971.html,articles/May202413c7971.html,,resource
6824,http://www.newswire.ca/en/releases/archive/May2024/13/c6955.html,articles/May202413c6955.html,,resource
6825,http://www.newswire.ca/en/releases/archive/May2024/13/c2155.html,articles/May202413c2155.html,,resource
6826,http://www.newswire.ca/en/releases/archive/May2024/13/c8377.html,articles/May202413c8377.html,,resource
6827,http://www.newswire.ca/en/releases/archive/May2024/13/c3716.html,articles/May202413c3716.html,,resource
6828,http://www.newswire.ca/en/releases/archive/May2024/13/c4029.html,articles/May202413c4029.html,,resource
6829,http://www.newswire.ca/en/releases/archive/May2024/13/c8762.html,articles/May202413c8762.html,,
6830,http://www.newswire.ca/en/releases/archive/May2024/13/c3064.html,articles/May202413c3064.html,,
6831,http://www.newswire.ca/en/releases/archive/May2024/13/c0086.html,articles/May202413c0086.html,,resource
6832,http://www.newswire.ca/en/releases/archive/May2024/13/c8235.html,articles/May202413c8235.html,,
6833,http://www.newswire.ca/en/releases/archive/May2024/13/c3513.html,articles/May202413c3513.html,,resource
6834,http://www.newswire.ca/en/releases/archive/May2024/13/c7185.html,articles/May202413c7185.html,,
6835,http://www.newswire.ca/en/releases/archive/May2024/13/c9212.html,articles/May202413c9212.html,,resource
6836,http://www.newswire.ca/en/releases/archive/May2024/13/c8478.html,articles/May202413c8478.html,,
6837,http://www.newswire.ca/en/releases/archive/May2024/13/c5003.html,articles/May202413c5003.html,,resource
6838,http://www.newswire.ca/en/releases/archive/May2024/13/c4528.html,articles/May202413c4528.html,,
6839,http://www.newswire.ca/en/releases/archive/May2024/13/c5424.html,articles/May202413c5424.html,,
6840,http://www.newswire.ca/en/releases/archive/May2024/13/c5239.html,articles/May202413c5239.html,,resource
6841,http://www.newswire.ca/en/releases/archive/May2024/13/c0792.html,articles/May202413c0792.html,,resource
6842,http://www.newswire.ca/en/releases/archive/May2024/13/c7069.html,articles/May202413c7069.html,,resource
6843,http://www.newswire.ca/en/releases/archive/May2024/13/c6114.html,articles/May202413c6114.html,,resource
6844,http://www.newswire.ca/en/releases/archive/May2024/13/c1972.html,articles/May202413c1972.html,,
6845,http://www.newswire.ca/en/releases/archive/May2024/12/c0623.html,articles/May202412c0623.html,,
6846,http://www.newswire.ca/en/releases/archive/May2024/10/c2199.html,articles/May202410c2199.html,,resource
6847,http://www.newswire.ca/en/releases/archive/May2024/10/c0630.html,articles/May202410c0630.html,,
6848,http://www.newswire.ca/en/releases/archive/May2024/10/c4687.html,articles/May202410c4687.html,,resource
6849,http://www.newswire.ca/en/releases/archive/May2024/10/c1100.html,articles/May202410c1100.html,,resource
6850,http://www.newswire.ca/en/releases/archive/May2024/10/c5675.html,articles/May202410c5675.html,,resource
6851,http://www.newswire.ca/en/releases/archive/May2024/10/c2035.html,articles/May202410c2035.html,,resource
6852,http://www.newswire.ca/en/releases/archive/May2024/10/c6406.html,articles/May202410c6406.html,,resource
6853,http://www.newswire.ca/en/releases/archive/May2024/10/c8310.html,articles/May202410c8310.html,,resource
6854,http://www.newswire.ca/en/releases/archive/May2024/10/c4768.html,articles/May202410c4768.html,,
6855,http://www.newswire.ca/en/releases/archive/May2024/10/c7070.html,articles/May202410c7070.html,,
6856,http://www.newswire.ca/en/releases/archive/May2024/10/c9382.html,articles/May202410c9382.html,,
6857,http://www.newswire.ca/en/releases/archive/May2024/10/c5330.html,articles/May202410c5330.html,,
6858,http://www.newswire.ca/en/releases/archive/May2024/10/c6900.html,articles/May202410c6900.html,,resource
6859,http://www.newswire.ca/en/releases/archive/May2024/09/c1211.html,articles/May202409c1211.html,,resource
6860,http://www.newswire.ca/en/releases/archive/May2024/09/c6713.html,articles/May202409c6713.html,,
6861,http://www.newswire.ca/en/releases/archive/May2024/09/c0611.html,articles/May202409c0611.html,,resource
6862,http://www.newswire.ca/en/releases/archive/May2024/09/c3762.html,articles/May202409c3762.html,,resource
6863,http://www.newswire.ca/en/releases/archive/May2024/09/c3481.html,articles/May202409c3481.html,,resource
6864,http://www.newswire.ca/en/releases/archive/May2024/09/c6017.html,articles/May202409c6017.html,,
6865,http://www.newswire.ca/en/releases/archive/May2024/09/c2625.html,articles/May202409c2625.html,,resource
6866,http://www.newswire.ca/en/releases/archive/May2024/09/c8631.html,articles/May202409c8631.html,,resource
6867,http://www.newswire.ca/en/releases/archive/May2024/09/c0413.html,articles/May202409c0413.html,,
6868,http://www.newswire.ca/en/releases/archive/May2024/09/c8151.html,articles/May202409c8151.html,,resource
6869,http://www.newswire.ca/en/releases/archive/May2024/09/c5843.html,articles/May202409c5843.html,,resource
6870,http://www.newswire.ca/en/releases/archive/May2024/09/c7006.html,articles/May202409c7006.html,,
6871,http://www.newswire.ca/en/releases/archive/May2024/09/c4645.html,articles/May202409c4645.html,,resource
6872,http://www.newswire.ca/en/releases/archive/May2024/09/c6816.html,articles/May202409c6816.html,,
6873,http://www.newswire.ca/en/releases/archive/May2024/09/c2908.html,articles/May202409c2908.html,,
6874,http://www.newswire.ca/en/releases/archive/May2024/09/c8596.html,articles/May202409c8596.html,,resource
6875,http://www.newswire.ca/en/releases/archive/May2024/09/c9208.html,articles/May202409c9208.html,,
6876,http://www.newswire.ca/en/releases/archive/May2024/09/c2616.html,articles/May202409c2616.html,,
6877,http://www.newswire.ca/en/releases/archive/May2024/09/c2565.html,articles/May202409c2565.html,,
6878,http://www.newswire.ca/en/releases/archive/May2024/09/c2398.html,articles/May202409c2398.html,,
6879,http://www.newswire.ca/en/releases/archive/May2024/09/c8544.html,articles/May202409c8544.html,,
6880,http://www.newswire.ca/en/releases/archive/May2024/09/c9697.html,articles/May202409c9697.html,,resource
6881,http://www.newswire.ca/en/releases/archive/May2024/09/c0340.html,articles/May202409c0340.html,,
6882,http://www.newswire.ca/en/releases/archive/May2024/08/c1206.html,articles/May202408c1206.html,,resource
6883,http://www.newswire.ca/en/releases/archive/May2024/08/c2031.html,articles/May202408c2031.html,,resource
6884,http://www.newswire.ca/en/releases/archive/May2024/08/c4418.html,articles/May202408c4418.html,,resource
6885,http://www.newswire.ca/en/releases/archive/May2024/08/c2353.html,articles/May202408c2353.html,,
6886,http://www.newswire.ca/en/releases/archive/May2024/08/c4447.html,articles/May202408c4447.html,,resource
6887,http://www.newswire.ca/en/releases/archive/May2024/08/c2411.html,articles/May202408c2411.html,,
6888,http://www.newswire.ca/en/releases/archive/May2024/08/c0101.html,articles/May202408c0101.html,,resource
6889,http://www.newswire.ca/en/releases/archive/May2024/08/c5195.html,articles/May202408c5195.html,,resource
6890,http://www.newswire.ca/en/releases/archive/May2024/08/c5568.html,articles/May202408c5568.html,,resource
6891,http://www.newswire.ca/en/releases/archive/May2024/08/c1029.html,articles/May202408c1029.html,,resource
6892,http://www.newswire.ca/en/releases/archive/May2024/08/c4180.html,articles/May202408c4180.html,,
6893,http://www.newswire.ca/en/releases/archive/May2024/08/c2901.html,articles/May202408c2901.html,,resource
6894,http://www.newswire.ca/en/releases/archive/May2024/08/c3040.html,articles/May202408c3040.html,,
6895,http://www.newswire.ca/en/releases/archive/May2024/08/c6363.html,articles/May202408c6363.html,,resource
6896,http://www.newswire.ca/en/releases/archive/May2024/08/c9992.html,articles/May202408c9992.html,,
6897,http://www.newswire.ca/en/releases/archive/May2024/08/c7806.html,articles/May202408c7806.html,,
6898,http://www.newswire.ca/en/releases/archive/May2024/08/c6792.html,articles/May202408c6792.html,,
6899,http://www.newswire.ca/en/releases/archive/May2024/08/c3032.html,articles/May202408c3032.html,,resource
6900,http://www.newswire.ca/en/releases/archive/May2024/08/c1183.html,articles/May202408c1183.html,,
6901,http://www.newswire.ca/en/releases/archive/May2024/08/c4558.html,articles/May202408c4558.html,,
6902,http://www.newswire.ca/en/releases/archive/May2024/08/c4974.html,articles/May202408c4974.html,,resource
6903,http://www.newswire.ca/en/releases/archive/May2024/08/c0202.html,articles/May202408c0202.html,,
6904,http://www.newswire.ca/en/releases/archive/May2024/08/c3557.html,articles/May202408c3557.html,,
6905,http://www.newswire.ca/en/releases/archive/May2024/07/c1609.html,articles/May202407c1609.html,,resource
6906,http://www.newswire.ca/en/releases/archive/May2024/07/c4460.html,articles/May202407c4460.html,,
6907,http://www.newswire.ca/en/releases/archive/May2024/07/c8004.html,articles/May202407c8004.html,,
6908,http://www.newswire.ca/en/releases/archive/May2024/07/c1453.html,articles/May202407c1453.html,,
6909,http://www.newswire.ca/en/releases/archive/May2024/07/c6603.html,articles/May202407c6603.html,,
6910,http://www.newswire.ca/en/releases/archive/May2024/07/c9998.html,articles/May202407c9998.html,,
6911,http://www.newswire.ca/en/releases/archive/May2024/07/c9461.html,articles/May202407c9461.html,,
6912,http://www.newswire.ca/en/releases/archive/May2024/07/c0474.html,articles/May202407c0474.html,,
6913,http://www.newswire.ca/en/releases/archive/May2024/07/c2487.html,articles/May202407c2487.html,,
6914,http://www.newswire.ca/en/releases/archive/May2024/07/c0990.html,articles/May202407c0990.html,,
6915,http://www.newswire.ca/en/releases/archive/May2024/07/c5698.html,articles/May202407c5698.html,,
6916,http://www.newswire.ca/en/releases/archive/May2024/07/c6573.html,articles/May202407c6573.html,,
6917,http://www.newswire.ca/en/releases/archive/May2024/07/c1418.html,articles/May202407c1418.html,,resource
6918,http://www.newswire.ca/en/releases/archive/May2024/07/c5462.html,articles/May202407c5462.html,,resource
6919,http://www.newswire.ca/en/releases/archive/May2024/07/c7710.html,articles/May202407c7710.html,,
6920,http://www.newswire.ca/en/releases/archive/May2024/07/c7198.html,articles/May202407c7198.html,,
6921,http://www.newswire.ca/en/releases/archive/May2024/06/c3133.html,articles/May202406c3133.html,,resource
6922,http://www.newswire.ca/en/releases/archive/May2024/06/c2949.html,articles/May202406c2949.html,,
6923,http://www.newswire.ca/en/releases/archive/May2024/06/c7610.html,articles/May202406c7610.html,,resource
6924,http://www.newswire.ca/en/releases/archive/May2024/06/c8360.html,articles/May202406c8360.html,,
6925,http://www.newswire.ca/en/releases/archive/May2024/06/c7564.html,articles/May202406c7564.html,,
6926,http://www.newswire.ca/en/releases/archive/May2024/06/c3992.html,articles/May202406c3992.html,,
6927,http://www.newswire.ca/en/releases/archive/May2024/06/c8859.html,articles/May202406c8859.html,,resource
6928,http://www.newswire.ca/en/releases/archive/May2024/06/c2410.html,articles/May202406c2410.html,,
6929,http://www.newswire.ca/en/releases/archive/May2024/06/c2525.html,articles/May202406c2525.html,,
6930,http://www.newswire.ca/en/releases/archive/May2024/06/c6547.html,articles/May202406c6547.html,,
6931,http://www.newswire.ca/en/releases/archive/May2024/06/c1079.html,articles/May202406c1079.html,,
6932,http://www.newswire.ca/en/releases/archive/May2024/06/c5589.html,articles/May202406c5589.html,,resource
6933,http://www.newswire.ca/en/releases/archive/May2024/06/c7644.html,articles/May202406c7644.html,,
